# nad,folinic_acid,coa,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,camp,K_gluta,y_data,y_data_std,y_pr,y_std_pr
0.33,0.034,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,2.3482,0.0814,2.462895,0.032354
0.099,0.0204,0.13,1.5,0.1,9,0.75,0.2,4,0.225,80,2.3025,0.0486,2.282068,0.047209
0.33,0.034,0.026,1.5,0.1,9,0.75,0.1,4,0.225,80,2.3984,0.0535,2.35883,0.048656
0.033,0.034,0.13,1.5,0.1,9,0.75,0.2,4,0.225,80,2.2364,0.0458,2.272613,0.061721
0.33,0.0204,0.078,1.5,0.1,9,0.75,0.1,4,0.225,80,2.2728,0.078,2.309163,0.041719
0.165,0.068,0.13,1.5,0.1,9,0.75,0.06,4,0.075,80,2.2842,0.0948,2.334559,0.038004
0.33,0.0204,0.26,1.5,0.1,9,0.75,0.02,4,0.075,80,2.1762,0.0566,2.219832,0.049446
0.165,0.0204,0.078,1.5,0.1,9,0.75,0.2,4,0.375,80,2.2072,0.0535,2.200974,0.049498
0.33,0.068,0.13,1.5,0.1,9,0.75,0.02,4,0.075,80,2.3179,0.0369,2.358473,0.059079
0.165,0.034,0.13,1.5,0.1,9,0.75,0.2,4,0.225,80,2.1423,0.121,2.243058,0.04929
0.033,0.0068,0.026,1.5,0.1,9,1.5,0.1,2,0.075,80,2.1826,0.0133,2.138299,0.056319
0.033,0.0204,0.026,1.5,0.1,9,1.5,0.1,2,0.075,80,2.2248,0.012,2.156274,0.053975
0.033,0.034,0.026,1.5,0.1,9,1.5,0.06,2,0.075,80,2.1601,0.0247,2.124027,0.062947
0.099,0.0068,0.026,1.5,0.1,9,1.5,0.2,1.2,0.075,80,1.8886,0.004,1.936298,0.069424
0.165,0.0068,0.078,1.5,0.1,9,1.5,0.06,2,0.075,80,2.0268,0.11,2.053156,0.064525
0.033,0.068,0.026,1.5,0.1,9,1.5,0.06,2,0.075,80,1.9943,0.0228,2.042451,0.074735
0.165,0.0068,0.13,1.5,0.1,9,1.5,0.1,2,0.075,80,1.8023,0.0249,1.979155,0.053159
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.2,2,0.075,80,2.0498,0.0248,2.169772,0.0602
0.033,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.4503,0.0352,2.53255,0.055763
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.2,2,0.225,80,2.0598,0.0653,2.019742,0.057204
0.099,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.225,80,2.2929,0.0449,2.337563,0.032579
0.33,0.034,0.026,1.5,0.1,9,1.5,0.1,2,0.075,80,2.0525,0.1058,2.057107,0.071942
0.165,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.075,80,2.3164,0.0175,2.57795,0.036561
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.02,4,0.225,80,2.1324,0.0622,2.386789,0.032323
0.165,0.034,0.026,1.5,0.1,9,1.5,0.06,4,0.075,80,2.28,0.0806,2.622645,0.035115
0.099,0.034,0.026,1.5,0.1,9,1.5,0.06,4,0.225,80,2.1525,0.0745,2.470413,0.029311
0.033,0.0204,0.078,1.5,0.1,9,1.5,0.1,4,0.225,80,2.1281,0.0354,2.420874,0.040827
0.165,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.2782,0.1495,2.417047,0.034035
0.099,0.0204,0.13,1.5,0.1,9,1.5,0.02,4,0.225,80,2.1181,0.0741,2.332048,0.032395
0.33,0.068,0.026,1.5,0.1,9,1.5,0.06,2,0.075,80,2.0389,0.0202,2.031419,0.07579
0.33,0.0204,0.026,1.5,0.1,9,1.5,0.02,4,0.075,80,2.1941,0.061,2.50511,0.050343
0.033,0.0204,0.26,1.5,0.1,9,1.5,0.02,4,0.075,80,1.7645,0.2687,2.231065,0.056039
0.099,0.034,0.026,1.5,0.1,9,1.5,0.06,4,0.375,80,1.7504,0.4917,2.287108,0.024085
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.06,4,0.375,80,1.9793,0.0943,2.214541,0.029274
0.099,0.068,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.2126,0.0194,2.405461,0.034527
0.33,0.0068,0.026,1.5,0.1,9,1.5,0.06,4,0.225,80,2.2616,0.1125,2.331231,0.044162
0.033,0.0068,0.078,1.5,0.3,9,1.5,0.2,4,0.075,80,1.7056,0.0211,2.08933,0.049799
0.165,0.0068,0.078,1.5,0.1,9,1.5,0.2,4,0.075,80,2.2252,0.0201,2.524978,0.050581
0.099,0.068,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.2287,0.0938,2.557507,0.043402
0.33,0.0204,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.305,0.0735,2.563429,0.04249
0.099,0.068,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.1456,0.1548,2.519734,0.040323
0.165,0.0068,0.026,1.5,0.1,9,1.5,0.2,4,0.225,80,2.0769,0.1117,2.43605,0.041424
0.099,0.0204,0.026,1.5,0.3,9,1.5,0.2,4,0.075,80,1.5946,0.0496,2.177543,0.05025
0.33,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.375,80,1.9725,0.1682,2.076226,0.063423
0.099,0.034,0.13,1.5,0.1,9,1.5,0.1,4,0.225,80,1.9752,0.086,2.359915,0.038563
0.165,0.0204,0.078,1.5,0.1,9,1.5,0.1,4,0.375,80,1.9205,0.0317,2.198335,0.035868
0.099,0.034,0.26,1.5,0.1,9,1.5,0.06,4,0.075,80,1.9988,0.0597,2.267442,0.050202
0.33,0.0204,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.2341,0.1069,2.37569,0.035345
0.33,0.0068,0.078,1.5,0.1,9,1.5,0.1,4,0.225,80,2.1496,0.0646,2.296859,0.048288
0.165,0.0204,0.13,1.5,0.1,9,1.5,0.1,4,0.375,80,1.9639,0.0102,2.11685,0.039648
0.165,0.0204,0.13,1.5,0.1,9,1.5,0.2,4,0.075,80,2.2552,0.0406,2.445809,0.044804
0.165,0.034,0.026,1.5,0.1,9,1.5,0.2,4,0.225,80,2.2128,0.0523,2.460503,0.038345
0.099,0.034,0.26,1.5,0.1,9,1.5,0.1,4,0.075,80,2.0733,0.0713,2.244151,0.045707
0.033,0.068,0.13,1.5,0.1,9,1.5,0.1,4,0.225,80,2.0805,0.1248,2.252139,0.063186
0.165,0.0204,0.26,1.5,0.1,9,1.5,0.06,4,0.225,80,1.9275,0.0561,2.094116,0.034109
0.33,0.0204,0.026,1.5,0.1,9,1.5,0.1,4,0.375,80,1.9832,0.049,2.150539,0.048295
0.099,0.034,0.26,1.5,0.1,9,1.5,0.06,4,0.225,80,1.9392,0.0684,2.08133,0.037941
0.033,0.034,0.13,1.5,0.3,9,1.5,0.2,4,0.075,80,1.7432,0.009,2.037156,0.045746
0.099,0.034,0.13,1.5,0.1,9,1.5,0.2,4,0.225,80,2.0989,0.0786,2.281702,0.047324
0.099,0.034,0.26,1.5,0.1,9,1.5,0.1,4,0.225,80,1.9876,0.1411,2.060399,0.03865
0.165,0.0068,0.13,1.5,0.1,9,1.5,0.2,4,0.375,80,1.8907,0.1066,2.063104,0.049338
0.33,0.0204,0.13,1.5,0.1,9,1.5,0.06,4,0.375,80,1.924,0.058,2.030755,0.053279
0.165,0.068,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.4633,0.1306,2.505258,0.04335
0.099,0.0204,0.26,1.5,0.1,9,1.5,0.2,4,0.075,80,2.1296,0.0499,2.152794,0.050438
0.099,0.068,0.026,1.5,0.3,9,1.5,0.2,4,0.075,80,1.6321,0.0736,2.12007,0.040526
0.033,0.068,0.078,1.5,0.3,9,1.5,0.2,4,0.075,80,1.8397,0.0933,2.041431,0.050732
0.165,0.034,0.26,1.5,0.1,9,1.5,0.1,4,0.225,80,2.0056,0.0458,2.050173,0.038856
0.33,0.034,0.13,1.5,0.1,9,1.5,0.06,4,0.375,80,1.9469,0.0643,2.046961,0.050571
0.165,0.068,0.026,1.5,0.1,9,1.5,0.2,4,0.225,80,2.2292,0.0548,2.363879,0.045461
0.33,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.225,80,2.1529,0.0241,2.272251,0.042639
0.33,0.068,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.3193,0.1248,2.358836,0.035441
0.33,0.0204,0.026,1.5,0.1,9,1.5,0.2,4,0.375,80,2.1215,0.2133,2.126221,0.051127
0.33,0.0204,0.26,1.5,0.1,9,1.5,0.06,4,0.225,80,1.9952,0.1664,2.02983,0.056015
0.33,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.375,80,2.1736,0.0562,2.035659,0.055533
0.165,0.068,0.26,1.5,0.1,9,1.5,0.2,4,0.075,80,2.1608,0.1899,2.052389,0.073431
