nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.099,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.225,80,10,29208,28332,28131,J8,K5,L2,28557,467.6,2.4938,0.0461,plate_AL_9
0.099,0.0204,50,0.078,10,2,1.5,0.3,9,1.5,0.2,4,50,0.075,80,10,26451,26872,25723,J9,K6,L3,26348.7,474.6,2.276,0.0468,plate_AL_9
0.165,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.02,4,50,0.375,80,10,28763,27839,26763,J10,K7,L4,27788.3,817.3,2.418,0.0806,plate_AL_9
0.33,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.02,4,50,0.375,80,10,31097,25903,27620,J11,K8,L5,28206.7,2160.6,2.4593,0.2131,plate_AL_9
0.099,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.06,4,50,0.375,80,10,27753,23251,26237,J12,K9,L6,25747,1870.3,2.2167,0.1845,plate_AL_9
0.033,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,30698,30445,29793,L7,L11,L15,30312,381.2,2.6669,0.0376,plate_AL_9
0.33,0.0068,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,32758,31900,32480,L8,L12,L16,32379.3,357.4,2.8709,0.0353,plate_AL_9
0.165,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.1,4,50,0.375,80,10,28685,28456,25391,L9,L13,L17,27510.7,1501.7,2.3906,0.1481,plate_AL_9
0.165,0.034,50,0.13,10,2,1.5,0.3,9,1.5,0.1,4,50,0.075,80,10,25465,26149,23016,L10,L14,L18,24876.7,1345,2.1308,0.1327,plate_AL_9
0.33,0.034,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,25749,29299,30091,L19,M4,M11,28379.7,1888.1,2.4763,0.1862,plate_AL_9
0.165,0.068,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,27050,28027,28802,L20,M5,M12,27959.7,716.8,2.4349,0.0707,plate_AL_9
0.099,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,27337,24770,26922,L21,M6,M13,26343,1125.1,2.2755,0.111,plate_AL_9
0.099,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.1,4,50,0.225,80,10,26698,28866,30054,L22,M7,M14,28539.3,1389.4,2.4921,0.137,plate_AL_9
0.33,0.0204,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.225,80,10,22926,27666,28126,L23,M8,M15,26239.3,2350.4,2.2652,0.2318,plate_AL_9
0.165,0.068,50,0.078,10,2,1.5,0.3,9,1.5,0.06,4,50,0.075,80,10,20746,24639,24031,M2,M9,M16,23138.7,1710,1.9594,0.1687,plate_AL_9
0.099,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.375,80,10,23308,27701,26298,M3,M10,M17,25769,1832,2.2188,0.1807,plate_AL_9
0.099,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,31466,25578,29957,M18,M23,N6,29000.3,2497.1,2.5376,0.2463,plate_AL_9
0.33,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,27910,26314,30461,M19,N2,N7,28228.3,1707.9,2.4614,0.1685,plate_AL_9
0.33,0.0068,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,29199,26129,31119,M20,N3,N8,28815.7,2055.1,2.5193,0.2027,plate_AL_9
0.33,0.0204,50,0.26,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,25476,28085,28112,M21,N4,N9,27224.3,1236.3,2.3624,0.1219,plate_AL_9
0.33,0.0068,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.225,80,10,28341,33252,29846,M22,N5,N10,30479.7,2054.4,2.6835,0.2026,plate_AL_9
